Country,Year,AnnualMeanTemp,TempVolatility,iso_code,population,gdp,co2,co2_per_capita,cumulative_co2,ghg_per_capita,greenhouse_gas,gdp_per_capita,carbon_intensity_elec,electricity_generation,CoalShare,GasShare,NuclearShare,HydroShare,SolarShare,WindShare,RenewablesShare,Low_carbonShare
Portugal,2018,16.303324099722992,4.698726046128809,PRT,10325355.0,279020275961.0,51.34,4.972,2524.11,7.074,73.04,27022.826426887987,358.7,58.35,20.58269065981148,26.752356469580118,0.0,21.23393316195373,1.7309340188517566,21.62810625535561,50.40274207369323,50.40274207369323
Portugal,2019,16.633395233673788,3.9997659902283305,PRT,10343218.0,286505655767.0,47.583,4.6,2571.694,6.301,65.168,27699.856637170367,300.97,51.6,10.717054263565892,33.44961240310077,0.0,17.093023255813954,2.5968992248062017,26.492248062015506,53.120155038759684,53.120155038759684
Portugal,2020,13.583542188805346,2.147994361992356,PRT,10370519.0,262724232089.0,41.738,4.025,2613.432,5.573,57.793,25333.75929295342,248.3,51.39,4.592333138742946,34.24790815333723,0.0,23.506518777972367,3.346954660439774,23.934617629889086,58.591165596419536,58.591165596419536
Romania,2000,12.12644201578628,9.371792393478028,ROU,22046264.0,157839292272.0,93.206,4.228,6771.363,5.505,121.372,7159.457596624989,513.77,51.56,36.69511249030256,17.455391776570984,10.589604344453065,28.665632273079904,0.0,0.0,28.665632273079904,39.255236617532965
Romania,2001,11.659969558599695,9.178752160194373,ROU,21919916.0,173763436827.0,98.928,4.513,6870.291,5.809,127.342,7927.194466757993,524.56,53.55,36.78804855275444,15.070028011204483,10.177404295051355,27.861811391223156,0.0,0.0,27.861811391223156,38.03921568627452
Romania,2002,11.576792859341337,9.285969184728685,ROU,21770020.0,190219311781.0,99.069,4.551,6969.36,5.945,129.431,8737.672807879828,515.07,54.42,37.32083792723263,16.482910694597575,10.124954061006983,29.492833517089306,0.0,0.0,29.492833517089306,39.617787578096284
Romania,2003,11.077686202686202,10.43258962845069,ROU,21593448.0,204513401651.0,103.707,4.803,7073.067,5.905,127.5,9471.085935465238,573.85,54.84,42.560175054704594,17.687819110138584,8.953318745441283,24.179431072210065,0.0,0.0,24.179431072210065,33.13274981765135
Romania,2004,11.065573770491802,8.539272763525434,ROU,21403215.0,228570981481.0,103.233,4.823,7176.299,6.22,133.131,10679.282597544341,518.15,56.47,38.037896228085714,18.52310961572517,9.828227377368515,29.2367628829467,0.0,0.0,29.2367628829467,39.064990260315206
Romania,2005,10.828310502283106,8.743451596350308,ROU,21213395.0,244044803180.0,101.337,4.777,7277.636,5.995,127.173,11504.278460849855,489.97,59.33,36.92904095735716,16.19753918759481,9.354458115624473,34.06371144446317,0.0,0.0,34.080566323950784,43.43502443957526
Romania,2006,11.36103500761035,9.17967901045969,ROU,21035732.0,274969703969.0,104.29,4.958,7381.926,5.96,125.371,13071.553866963128,530.37,62.56,40.20140664961637,18.909846547314576,8.999360613810742,29.34782608695652,0.0,0.0,29.34782608695652,38.34718670076726
Romania,2007,12.624389499389501,9.19296804083364,ROU,20870714.0,304650701380.0,108.497,5.199,7490.423,6.327,132.044,14597.04260141747,529.73,61.56,40.773229369720596,18.778427550357375,12.524366471734893,25.94217024041586,0.0,0.0,26.00714749837557,38.53151397011046
Romania,2008,12.00885225885226,8.90369477232467,ROU,20718745.0,339689310169.0,106.997,5.164,7597.42,6.399,132.574,16395.264779261484,497.53,64.86,39.808818994757935,15.294480419364787,17.314215232809126,26.518655565834102,0.0,0.0,26.549491211840888,43.86370644465001
Romania,2009,12.096916971916974,8.714527053407215,ROU,20576922.0,326954238767.0,87.806,4.267,7685.226,6.359,130.857,15889.365706250916,469.7,57.59,37.749609307171376,13.24882792151415,20.402847716617465,26.9664872373676,0.0,0.017364125716270183,27.00121548880014,47.40406320541761
Romania,2010,11.547488584474888,9.640750347320793,ROU,20432575.0,335489566640.0,84.488,4.135,7769.714,5.75,117.485,16419.34835134583,424.53,60.42,34.22707712677921,12.01588877855015,19.232042370076133,32.90301224760013,0.0,0.5130751406818934,33.598146309169145,52.83018867924528
Romania,2011,11.128006088280062,9.675573334217242,ROU,20282009.0,350086824382.0,92.391,4.555,7862.104,5.837,118.39,17260.954000266935,490.62,61.8,40.09708737864078,13.527508090614887,19.012944983818773,23.834951456310684,0.0,2.249190938511327,26.407766990291265,45.420711974110034
Romania,2012,12.088038858530663,11.149600186745856,ROU,20158451.0,356825919340.0,89.848,4.457,7951.952,5.855,118.026,17701.05844640543,486.85,58.54,39.118551417833956,14.895797745131537,19.59344038264435,20.618380594465325,0.01708233686368295,4.5097369320122995,25.503928937478648,45.09736932012299
Romania,2013,11.999086757990868,9.161363181372533,ROU,20062913.0,357789262640.0,78.795,3.927,8030.748,5.301,106.361,17833.36560548311,389.76,58.19,29.111531190926282,15.913387179927824,19.969066849974222,25.708884688090738,0.7217735006014779,7.7676576731397144,34.62794294552328,54.597009795497506
Romania,2014,11.79349816849817,8.577298495321111,ROU,19968179.0,372532510801.0,79.335,3.973,8110.083,5.381,107.45,18656.308659943403,357.06,64.92,27.35674676524954,12.476894639556377,17.991373998767713,28.958718422674064,2.4953789279112755,9.550215650030808,41.77449168207024,59.76586568083795
Romania,2015,12.517094017094019,8.925864707522656,ROU,19871018.0,384306463712.0,78.046,3.928,8188.129,5.153,102.401,19340.049096226474,369.02,65.66,27.611940298507463,14.300944258300335,17.72768809016144,25.32744441060006,3.0155345720377706,10.752360645750837,39.887298202863235,57.61498629302467
Romania,2016,12.05693677102517,9.329967802079072,ROU,19777049.0,395288226514.0,76.587,3.873,8264.716,5.128,101.42,19987.219858432873,345.38,64.22,24.72749922142635,15.026471504204297,17.58019308626596,28.075365929616947,2.834008097165992,10.261600747430707,41.99626284646528,59.57645593273123
Romania,2017,11.888736681887366,9.519721283180168,ROU,19689405.0,456012361225.0,79.432,4.034,8344.148,5.58,109.876,23160.291599720764,369.22,63.54,26.408561536040292,16.77683349071451,18.114573497009758,22.804532577903682,2.927289896128423,11.66194523135033,38.227887944601825,56.34246144161158
Romania,2018,12.518262737875999,9.558368010799722,ROU,19597874.0,473122658487.0,79.874,4.076,8424.022,6.414,125.696,24141.529764248917,348.06,64.07,24.426408615576715,16.41954112689246,17.761823006087095,27.56360230997347,2.7626034025284847,9.864211019197754,40.87716560012487,58.63898860621196
Romania,2019,13.102754565150107,8.493176741718994,ROU,19501542.0,456564507688.0,76.69,3.933,8500.713,5.485,106.973,23411.713170579023,328.97,58.76,23.16201497617427,15.23144996596324,19.196732471068753,26.514635806671205,3.02927161334241,11.5214431586113,41.91626957113683,61.11300204220558
Romania,2020,7.63391376451078,5.902932058274105,ROU,19392467.0,483499378450.0,73.946,3.813,8574.659,5.42,105.114,24932.32957158055,277.85,55.21,16.953450461872848,17.134577069371492,20.775221880094186,27.85727223329107,3.1334903097264983,12.588299221155589,44.575258105415685,65.35047998550986
Russia,2000,9.452489374620523,9.88393269071109,RUS,146717784.0,1547057523527.0,1480.576,10.091,83559.172,13.201,1936.878,10544.444452125857,469.94,877.76,20.00774699234415,42.19490521327015,14.891314254465915,18.693036820998906,0.0,0.0,18.70215092963908,33.593465184105
Russia,2001,9.20228310502283,10.338450628971227,RUS,146117290.0,1662886727147.0,1518.081,10.389,85077.258,13.469,1968.043,11380.492528618619,458.3,891.27,18.935900456651748,42.27001918610522,15.363470104457685,19.511483613270954,0.0,0.0,19.523825552301773,34.887295656759456
Russia,2002,8.598799630655588,10.676234989785867,RUS,145939502.0,1781424730851.0,1508.33,10.335,86585.578,13.215,1928.56,12206.597298454533,463.04,891.28,19.11408311641684,43.17049636477874,15.890629207432008,18.19517996589175,0.0,0.0011219818687730008,18.215375639529665,34.106004846961675
Russia,2003,8.823473936899862,10.501784219815242,RUS,145794230.0,1955875991276.0,1539.006,10.556,88124.586,13.802,2012.192,13415.31822813564,465.28,916.29,18.797542262820723,44.39860742777942,16.407469251001324,16.98916281963134,0.0,0.0010913575396435627,17.030634406137796,33.438103657139116
Russia,2004,5.271857923497268,9.468574737704946,RUS,145180091.0,2143914665541.0,1545.353,10.644,89669.945,13.641,1980.465,14767.277322763215,453.72,931.91,17.26025045336996,45.34343445182475,15.528323550557458,18.851605841765835,0.0,0.0010730649955467803,18.900966831560986,34.42929038211845
Russia,2005,5.607610350076103,10.338479477072301,RUS,144597886.0,2331247104465.0,1563.98,10.816,91233.93,14.167,2048.454,16122.276534976452,457.4,954.11,17.371162654201296,46.12361258135854,15.663812348680969,18.091205416566225,0.0,0.0010480971795704898,18.139417886826465,33.803230235507435
Russia,2006,4.990563165905632,11.040554436409922,RUS,144102948.0,2576148450528.0,1623.428,11.266,92857.352,14.767,2128.038,17877.139130616535,462.51,992.12,17.91819537959118,45.88658630004435,15.76825384026126,17.466637100350763,0.0,0.0010079425875902108,17.519050114905454,33.28730395516671
Russia,2007,6.609126984126984,10.127350703291253,RUS,143859767.0,2858759376272.0,1624.315,11.291,94481.672,15.268,2196.392,19871.84767421457,458.19,1018.7,16.758613919701578,48.016098949641695,15.712182192991067,17.379012466869536,0.0,0.0009816432708353786,17.42711298714047,33.13929518013153
Russia,2008,6.76572039072039,8.454364567981544,RUS,143811837.0,3078094367564.0,1652.731,11.492,96134.398,15.089,2169.993,21403.623177165868,475.11,1040.0,18.907692307692304,47.542307692307695,15.680769230769231,15.84423076923077,0.0,0.0009615384615384616,15.892307692307691,31.573076923076925
Russia,2009,5.843711843711844,9.679723459971166,RUS,143869128.0,2903690263125.0,1545.236,10.741,97679.641,15.636,2249.519,20182.85857077691,452.1,993.1,16.55321719867083,47.309435102205214,16.471654415466723,17.541033128587248,0.0,0.0,17.591380525626825,34.06303494109354
Russia,2010,6.366362252663622,13.132840113354428,RUS,143934468.0,3105249267337.0,1633.147,11.346,99312.781,17.134,2466.123,21574.049013312087,458.02,1038.02,16.001618465925514,50.14643263135585,16.416832045625327,16.038226623764473,0.0,0.0,16.090248742798792,32.50708078842411
Russia,2011,6.345662100456622,11.31361036924783,RUS,144043751.0,3306765993750.0,1684.989,11.698,100997.773,15.825,2279.537,22956.677889830848,461.31,1054.86,15.642834120167606,49.41888023055192,16.394592647365528,15.457027472840002,0.0,0.0009479930986102422,15.511063079460783,31.90565572682631
Russia,2012,5.348664238008501,11.400044382112476,RUS,144291025.0,3439833075673.0,1700.104,11.782,102697.875,17.564,2534.269,23839.54979648249,461.86,1069.27,15.820138973318246,49.202727094185754,16.60291600811769,15.286129789482544,0.0,0.0009352174848260963,15.333825881208677,31.936741889326363
Russia,2013,6.292237442922375,10.382969017209522,RUS,144604105.0,3500216789791.0,1637.547,11.324,104335.422,16.401,2371.683,24205.514703687008,450.16,1059.08,15.28402009291083,50.039657060845265,16.288665634324133,17.104468028855237,0.0009442157344109983,0.0,17.15073459984137,33.439400234165504
Russia,2014,6.505189255189256,10.136500818937721,RUS,144925639.0,3525987597216.0,1637.311,11.298,105972.734,15.649,2267.96,24329.63291758196,449.29,1064.2,14.912610411576768,50.25841007329449,16.985529035895507,16.293929712460063,0.015034767900770532,0.009396729937981583,16.370043224957715,33.35557226085322
Russia,2015,7.025488400488401,8.590088545328447,RUS,145307612.0,3456429719677.0,1635.244,11.254,107607.977,17.458,2536.79,23786.983160090746,444.35,1067.55,14.851763383448082,49.62390520350335,18.310149407521898,15.73603109924594,0.03184862535712613,0.01405086412814388,15.826893353941268,34.137042761463164
Russia,2016,6.1869244935543275,10.463223843243414,RUS,145778668.0,3463123938280.0,1629.328,11.177,109237.305,17.463,2545.686,23756.04048103938,442.74,1090.97,15.71537255836549,47.82991282986699,18.021577128610318,16.92163854184808,0.04308092798152103,0.013749232334527987,17.019716399167713,35.04129352777803
Russia,2017,5.817047184170471,8.787663455300777,RUS,146186798.0,3526353842599.0,1661.012,11.362,110898.312,17.515,2560.467,24122.245584714154,439.63,1091.17,15.947102651282567,47.31343420365295,18.61671416919453,16.96894159480191,0.04948816408075735,0.012830264761677833,17.07891529275915,35.69562946195368
Russia,2018,6.160339506172839,11.143869485419383,RUS,146430146.0,3625347362801.0,1709.91,11.677,112608.234,17.286,2531.217,24758.203565548585,439.33,1109.19,15.922429881264707,47.2164372199533,18.44408983131835,17.187316870869733,0.05589664529972322,0.021637411083763824,17.309928867011063,35.75401869832941
Russia,2019,7.3314763231197775,8.758261558736505,RUS,146533063.0,3705035583500.0,1704.459,11.632,114312.68,17.206,2521.286,25284.63889067821,440.04,1118.16,16.77309150747657,45.81902411103956,18.690527294841523,17.383916434141803,0.08853831294269156,0.027724118194176143,17.54847249052014,36.238999785361656
Russia,2020,2.6571310116086235,5.317277428743728,RUS,146371295.0,3606716578675.0,1631.902,11.149,115944.586,16.264,2380.631,24640.87359939666,417.65,1085.42,16.119105968196642,42.921634021853286,19.89183910375707,19.572147187263912,0.17136223765915498,0.10502846824270787,19.92316338375928,39.81500248751635
Serbia-Montenegro,2000,11.086672738312082,9.348319349437798,SRB,7694608.0,45972177454.0,39.606,5.147,1819.039,5.809,44.701,5974.596425704857,699.53,31.95,67.0735524256651,1.2206572769953052,0.0,30.73552425665102,0.0,0.0,30.73552425665102,30.73552425665102
Serbia-Montenegro,2001,11.291358024691359,8.850120498912483,SRB,7651927.0,49551965376.0,42.541,5.56,1861.58,6.219,47.588,6475.7498831340135,701.57,32.57,67.11697881486029,1.5351550506601166,0.0,30.36536690205711,0.0,0.0,30.36536690205711,30.36536690205711
Serbia-Montenegro,2002,11.715003138731953,8.022931041079035,SRB,7616741.0,54169287385.0,45.486,5.972,1907.067,6.657,50.703,7111.872044093399,707.58,33.24,67.87003610108302,1.5042117930204573,0.0,29.87364620938628,0.0,0.0,29.87364620938628,29.87364620938628
Serbia-Montenegro,2003,11.694368340943683,9.73706357505458,SRB,7590946.0,57670215281.0,48.649,6.409,1955.715,7.196,54.626,7597.23692949469,750.15,34.26,72.12492702860479,1.5761821366024522,0.0,25.510799766491537,0.0,0.0,25.510799766491537,25.510799766491537
Serbia-Montenegro,2004,5.952777777777778,6.00391063350333,SRB,7565843.0,64122161308.0,52.942,6.998,2008.657,8.229,62.259,8475.217012565552,719.82,37.19,69.21215380478624,1.8284485076633505,0.0,28.556063457918796,0.0,0.0,28.556063457918796,28.556063457918796
Slovakia,2000,11.778840315725562,7.900747357856135,SVK,5380001.0,74595099937.0,41.187,7.656,3136.763,9.866,53.077,13865.257634152857,251.14,30.78,18.128654970760234,10.851202079272253,53.57374918778427,14.9772579597141,0.0,0.0,14.9772579597141,68.55100714749838
Slovakia,2001,10.622222222222224,8.438686471167255,SVK,5379439.0,76744257548.0,43.273,8.044,3180.036,10.323,55.529,14266.219497609323,250.47,31.82,18.290383406662478,8.485229415461975,53.73978629792584,15.493400377121306,0.0,0.0,15.964802011313639,69.70458830923947
Slovakia,2002,11.321329639889196,7.955217450920267,SVK,5377685.0,80059373942.0,42.034,7.816,3222.07,10.182,54.754,14887.330504110969,225.3,32.18,16.00372902423866,7.799875699192044,55.7799875699192,16.376631448104412,0.0,0.0,16.842759477936607,72.62274704785582
Slovakia,2003,11.258494031221304,9.235992754538302,SVK,5376197.0,84281952821.0,42.359,7.879,3264.429,10.094,54.269,15676.872112573255,257.26,30.98,19.238218205293737,7.74693350548741,57.650096836668816,11.233053582956746,0.0,0.0,11.555842479018722,69.20593931568754
Slovakia,2004,10.541438979963571,7.903002639940411,SVK,5376038.0,88594621302.0,42.857,7.972,3307.285,10.514,56.521,16479.537775216617,253.12,30.46,18.647406434668415,7.9448456992777405,55.90938936309915,13.46027577150361,0.0,0.032829940906106365,13.55876559422193,69.46815495732108
Slovakia,2005,10.385692541856926,8.211609411535537,SVK,5376697.0,94444699022.0,42.857,7.971,3350.143,10.797,58.055,17565.560979538182,239.31,31.34,17.677089980855136,6.955966815571156,56.573069559668156,14.805360561582642,0.0,0.031908104658583285,14.932992980216975,71.50606253988514
Slovakia,2006,11.004261796042618,8.823621446367405,SVK,5376847.0,102275719553.0,42.639,7.93,3392.782,11.119,59.787,19021.504527281508,231.04,31.25,16.991999999999997,6.112,57.632000000000005,14.08,0.0,0.032,15.392,73.024
Slovakia,2007,11.93360805860806,7.679104751169176,SVK,5376993.0,113160253049.0,41.032,7.631,3433.814,11.174,60.085,21045.266945484214,235.19,27.85,17.235188509874323,5.8168761220825855,55.044883303411126,15.978456014362658,0.0,0.03590664272890484,17.70197486535009,72.74685816876122
Slovakia,2008,11.724353120243531,7.2209787773753735,SVK,5379127.0,119380219073.0,41.425,7.701,3475.24,11.499,61.854,22193.233041904383,223.69,28.7,16.27177700348432,5.609756097560976,58.18815331010453,14.076655052264808,0.0,0.03484320557491289,15.923344947735194,74.11149825783973
Slovakia,2009,11.237484737484738,8.528447760249142,SVK,5385074.0,112760232233.0,37.681,6.997,3512.921,11.046,59.484,20939.402547300186,220.98,25.93,14.88623216351716,7.59737755495565,54.300038565368304,16.85306594677979,0.0,0.03856536829926726,18.97416120323949,73.2741997686078
Slovakia,2010,10.029680365296803,8.672083549956781,SVK,5391857.0,118344324253.0,38.464,7.134,3551.385,11.613,62.615,21948.71344937375,205.03,27.46,12.964311726147123,8.048069919883465,53.05899490167516,19.155134741442094,0.07283321194464676,0.03641660597232338,21.667880553532413,74.72687545520758
Slovakia,2011,11.105479452054794,8.31334850937351,SVK,5398105.0,120554965758.0,38.045,7.048,3589.43,11.871,64.084,22332.83082822583,214.29,28.28,12.553041018387551,11.138613861386137,54.490806223479495,13.366336633663364,1.4144271570014144,0.0,17.68033946251768,72.17114568599717
Slovakia,2012,11.602155434122647,8.810626880627103,SVK,5404877.0,122144694992.0,35.961,6.654,3625.391,11.653,62.985,22598.97773658864,203.53,28.3,12.049469964664311,10.070671378091872,54.73498233215548,14.48763250883392,1.4840989399293285,0.0353356890459364,19.328621908127207,74.06360424028269
Slovakia,2013,11.211719939117199,8.224746850016578,SVK,5410422.0,122917618179.0,35.622,6.584,3661.013,12.07,65.305,22718.67484255387,181.75,28.5,10.771929824561404,8.385964912280702,55.1578947368421,17.01754385964912,2.070175438596491,0.03508771929824562,22.315789473684212,77.4736842105263
Slovakia,2014,12.195818070818072,6.721690602258457,SVK,5415238.0,126232947119.0,33.708,6.225,3694.721,12.345,66.852,23310.692368276334,172.87,27.13,10.578695171396978,5.971249539255438,57.13232583855511,15.51787688905271,2.2115739034279396,0.036859565057132324,23.00036859565057,80.13269443420567
